               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,             0.07989,            0.051831,                   0,             0.38922,             0.57143,             0.47274,             0.10847,            0.066952,            0.041403,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,              0.0771,            0.049492,                   0,             0.38922,             0.57143,             0.47274,             0.10847,            0.066952,            0.041403,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.076622,            0.053491,                   0,             0.38922,             0.57143,             0.47274,             0.10847,            0.066952,            0.041403,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.083342,             0.05511,                   0,             0.15874,             0.61905,             0.19217,            0.053754,            0.074687,            0.038817,                   0,            0.004258,            0.004258,            0.004258
                 118,            0.077626,            0.050211,                   0,             0.15874,             0.61905,             0.19217,            0.053754,            0.074687,            0.038817,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.086787,            0.038981,                   0,             0.15874,             0.61905,             0.19217,            0.053754,            0.074687,            0.038817,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.079934,            0.053623,                   0,             0.15874,             0.61905,             0.19217,            0.053754,            0.074687,            0.038817,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.075748,              0.0505,                   0,             0.33365,             0.57143,             0.45338,             0.12126,            0.067255,            0.039791,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.075962,            0.053647,                   0,             0.33365,             0.57143,             0.45338,             0.12126,            0.067255,            0.039791,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.077713,            0.049605,                   0,             0.33365,             0.57143,             0.45338,             0.12126,            0.067255,            0.039791,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.073344,            0.039643,                   0,             0.33365,             0.57143,             0.45338,             0.12126,            0.067255,            0.039791,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,             0.08311,            0.049965,                   0,             0.23761,             0.60864,             0.30336,            0.094707,              0.0689,            0.038984,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.078572,            0.048325,                   0,             0.23761,             0.60864,             0.30336,            0.094707,              0.0689,            0.038984,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,             0.07771,             0.05135,                   0,             0.23761,             0.60864,             0.30336,            0.094707,              0.0689,            0.038984,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.078628,            0.039572,                   0,             0.23761,             0.60864,             0.30336,            0.094707,              0.0689,            0.038984,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.074973,            0.047952,                   0,              0.3939,             0.61905,             0.41204,             0.14314,            0.069922,            0.037932,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.073341,            0.042189,                   0,              0.3939,             0.61905,             0.41204,             0.14314,            0.069922,            0.037932,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.076742,            0.048795,                   0,              0.3939,             0.61905,             0.41204,             0.14314,            0.069922,            0.037932,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.075422,            0.043092,                   0,              0.3939,             0.61905,             0.41204,             0.14314,            0.069922,            0.037932,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,            0.076621,            0.046359,                   0,             0.63601,             0.42857,             0.48176,             0.19443,            0.068473,            0.037615,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.079114,            0.044018,                   0,             0.63601,             0.42857,             0.48176,             0.19443,            0.068473,            0.037615,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.073983,            0.041691,                   0,             0.63601,             0.42857,             0.48176,             0.19443,            0.068473,            0.037615,                   0,            0.003367,            0.003367,            0.003367
                 136,            0.078698,            0.044382,                   0,             0.63601,             0.42857,             0.48176,             0.19443,            0.068473,            0.037615,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.079206,            0.043455,                   0,             0.44405,             0.47619,             0.44665,             0.13487,            0.064315,            0.037987,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.071749,             0.04426,                   0,             0.44405,             0.47619,             0.44665,             0.13487,            0.064315,            0.037987,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.071463,            0.054287,                   0,             0.44405,             0.47619,             0.44665,             0.13487,            0.064315,            0.037987,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.072163,            0.041415,                   0,             0.44405,             0.47619,             0.44665,             0.13487,            0.064315,            0.037987,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.071189,            0.041374,                   0,              0.4655,             0.57143,             0.45417,             0.14333,            0.065499,            0.037305,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.076458,              0.0452,                   0,              0.4655,             0.57143,             0.45417,             0.14333,            0.065499,            0.037305,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.076477,            0.040318,                   0,              0.4655,             0.57143,             0.45417,             0.14333,            0.065499,            0.037305,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.077383,            0.038162,                   0,              0.4655,             0.57143,             0.45417,             0.14333,            0.065499,            0.037305,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.077479,             0.06419,                   0,              0.4337,             0.61905,             0.50294,             0.16088,            0.061971,            0.037381,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.071823,            0.050044,                   0,              0.4337,             0.61905,             0.50294,             0.16088,            0.061971,            0.037381,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.073365,            0.041627,                   0,              0.4337,             0.61905,             0.50294,             0.16088,            0.061971,            0.037381,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.073657,            0.046513,                   0,              0.4337,             0.61905,             0.50294,             0.16088,            0.061971,            0.037381,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.069719,            0.048064,                   0,             0.38219,             0.66667,              0.5188,             0.14801,            0.060808,            0.037368,                   0,            0.002674,            0.002674,            0.002674
                 150,            0.069632,            0.036305,                   0,             0.38219,             0.66667,              0.5188,             0.14801,            0.060808,            0.037368,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.069568,            0.044932,                   0,             0.38219,             0.66667,              0.5188,             0.14801,            0.060808,            0.037368,                   0,            0.002575,            0.002575,            0.002575
